"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Reels Skip Rate","Crossposted Reels Views","Facebook Reels Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Video View Time (Seconds)","Poll Votes","Tags"
"1/30/2024 4:38 pm","171215529722880_393932416522200","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/393932416522200","The 2024 Design Challenge is now open for all Chicago educators! Is there a challenge your students or teachers are experiencing that you want to learn more about? Are you looking for more ways to collaborate with students and families to build trust and take action? We invite you to apply today! 

If you would like to learn more about the details of the design challenge, please join our informational session this Thursday!

𝐈𝐧𝐟𝐨𝐫𝐦𝐚𝐭𝐢𝐨𝐧 𝐒𝐞𝐬𝐬𝐢𝐨𝐧
𝐃𝐚𝐭𝐞: Thursday, February 1st
𝐓𝐢𝐦𝐞: 9:00-9:30 A.M.
𝐑𝐞𝐠𝐢𝐬𝐭𝐞𝐫: https://us02web.zoom.us/meeting/register/tZAocO6pqD0rG9Gt8GkpIEIZ_N4O2Fe9Je-S#/registration","https://www.facebook.com/photo.php?fbid=393931686522273&set=a.254107080504735&type=3","163","163","0","150","150","","1.23%","2","0","0","","0","0","0","0","0","0","0","","1","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/30/2024 4:36 pm","7158226489899978752","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7158226489899978752","The 2024 Design Challenge is now open for all Chicago educators! Is there a challenge your students or teachers are experiencing that you want to learn more about? Are you looking for more ways to collaborate with students and families to build trust and take action? We invite you to apply today! 

If you would like to learn more about the details of the design challenge, please join our informational session this Thursday!

𝐈𝐧𝐟𝐨𝐫𝐦𝐚𝐭𝐢𝐨𝐧 𝐒𝐞𝐬𝐬𝐢𝐨𝐧
𝐃𝐚𝐭𝐞: Thursday, February 1st
𝐓𝐢𝐦𝐞: 9:00-9:30 A.M.
𝐑𝐞𝐠𝐢𝐬𝐭𝐞𝐫: https://lnkd.in/eXdR7iYc",,"350","350","","","","","5.43%","19","5","5","","","","","","","0","0","","14","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/30/2024 3:09 pm","1752438893012513275","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1752438893012513275","It's finally time! The 2024 Design Challenge is now open for all Chicago educators! This year's $50,000 prize pool will be awarded to the most innovative solutions surrounding our core question. Apply today!

Webinar: https://t.co/ZrKaSUQfz1
Website: https://t.co/YBo3JIa1TU https://t.co/tYaTqhrlyH","https://lnkd.in/eXdR7iYc, https://lnkd.in/e5KHHS5V, https://twitter.com/TheFundChicago/status/1752438893012513275/photo/1","143","143","","","","3,799","14.69%","21","2","2","","","","","","","0","2","","5","","12","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/30/2024 2:34 pm","1752430056536740337","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1752430056536740337","'@_cwconsulting @ilprincipals @canderson311 @CpsLeaders @MrsChauvinSW @KatieKinder1 @dbc_inc @NCMiddle @ChiPubSchools @MClarkEagles @SchoolProK12 @AshlynSparrow @MikeREarnshaw @PrincipalKafele 🙌",,"69","69","","","","","7.25%","5","3","3","","","","","","","0","0","","","","2","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/29/2024 5:27 pm","171215529722880_393362549912520","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/393362549912520","It's finally time! The 2024 Design Challenge is now open for all Chicago educators! This year's $50,000 prize pool will be awarded to the most innovative solutions surrounding our core question. Whether you're a design thinking pro, looking to hone your skills while improving student outcomes, or just want to join a community looking to push themselves and others in their design abilities, we invite you to apply today! 
 
To learn more about the details of the design challenge, visit the website or join our webinar this Thursday, February 1st, at 9:00 A.M. 
 
Good luck, and happy designing!

Webinar: https://us02web.zoom.us/meeting/register/tZAocO6pqD0rG9Gt8GkpIEIZ_N4O2Fe9Je-S#/registration

Website: https://thefundchicago.brightidea.com/designchallenge2024

#Innovation #DesignChallenge","https://www.facebook.com/256370493611727/posts/393362549912520","185","185","0","168","168","","4.32%","8","2","2","","0","0","0","0","0","1","0","","3","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/29/2024 4:15 pm","7157858842398089216","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7157858842398089216","It's finally time! The 2024 Design Challenge is now open for all Chicago educators! This year's $50,000 prize pool will be awarded to the most innovative solutions surrounding our core question. Whether you're a design thinking pro, looking to hone your skills while improving student outcomes, or just want to join a community looking to push themselves and others in their design abilities, we invite you to apply today! 
 
To learn more about the details of the design challenge, visit the website or join our webinar this Thursday, February 1st, at 9:00 A.M. 
 
Good luck, and happy designing!

Webinar: https://lnkd.in/eXdR7iYc

Website: https://lnkd.in/e5KHHS5V

#Innovation #DesignChallenge 
",,"736","736","","","","","14.81%","109","24","24","","","","","","","0","13","","72","","","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/29/2024 1:38 pm","171215529722880_393276493254459","Facebook","Post","Link","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/393276493254459","Maureen Kelleher of FutureEd talks with The University of Chicago Consortium on School Research Elaine Allensworth about what the research says about standardized tests and grades.

If we look at the overall population of college-going students, students’ course grades are consistently the strongest indicators of students’ general academic preparation.

#StudentSuccess #StandardizedTests #SuccessIndicators #GPA #TestScores
","https://youtu.be/7hmaxWUtBGw?feature=shared","50","50","0","40","40","","4%","2","2","2","","0","0","0","0","0","0","0","","","","0","0","","","","","0","0","","","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","0","0","",""
"1/29/2024 1:31 pm","7157817573735043073","LinkedIn","Post","Link","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7157817573735043073","Maureen Kelleher of FutureEd at Georgetown talks with the University of Chicago Consortium on School Research Elaine Allensworth about what the research says about standardized tests and grades.

If we look at the overall population of college-going students, students’ course grades are consistently the strongest indicators of students’ general academic preparation.

#StudentSuccess #StandardizedTests #SuccessIndicators #GPA #TestScores
https://lnkd.in/ePCSu-Ch","https://youtu.be/7hmaxWUtBGw?feature=shared","403","403","","","","","4.71%","19","7","7","","","","","","","1","1","","10","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/26/2024 9:58 am","7156676691518488576","LinkedIn","Post","Video","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7156676691518488576","Nominations for Teach For America Greater Chicago-Northwest Indiana’s Alumni of the Year awards are still open! The awards honor distinguished TFA alumni teachers and school leaders who have shaped the education landscape and strengthened our alumni community. Each award winner receives a $5,000 prize for their dedication to educational equity. Anyone can nominate a TFA alum for Alumni of the Year by filling out a one-question nomination form here: https://lnkd.in/d-PzPUWx.
 ",,"597","597","","","","","2.01%","12","4","4","","","","","","","0","1","","7","","","7","","","","","196","196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/26/2024 9:50 am","171215529722880_391371613444947","Facebook","Post","Video","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/videos/687581756875061","Nominations for Teach For America Greater Chicago-Northwest Indiana’s Alumni of the Year awards are still open! The awards honor distinguished TFA alumni teachers and school leaders who have shaped the education landscape and strengthened our alumni community. Each award winner receives a $5,000 prize for their dedication to educational equity. Anyone can nominate a TFA alum for Alumni of the Year by filling out a one-question nomination form here: https://www.tfachicagonwi.org/alumni-of-the-year.","https://www.facebook.com/256370493611727/videos/687581756875061","95","95","0","81","81","","0%","0","0","0","","0","0","0","0","0","0","0","","","","0","0","","","","","20","20","","","","0","8","8","0","12","12","0","","","","","","","","","","","","","","","","","","2.92","221.71","",""
"1/26/2024 8:52 am","7156660253646839809","LinkedIn","Post","Link","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7156660253646839809","Applications close today for the Manager, People Operations and Organizational Culture. We welcome you to apply if you are passionate about shaping organizational culture, nurturing talent, and leading DEIA initiatives. 

Application: https://lnkd.in/gpzMAf86

#Hiring #DEIA #Operations #OrganizationalCulture","https://recruiting.paylocity.com/recruiting/jobs/Details/2133199/Chicago-Public-Education-Fund/Manager-People-Operations-and-Organizational-Culture","382","382","","","","","12.3%","47","5","5","","","","","","","0","2","","40","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/25/2024 3:25 pm","171215529722880_390904893491619","Facebook","Post","Link","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/390904893491619","A major change is coming to Chicago! The Chicago Board of Education will triple in size from its current seven members to 21 members. Our new blog, “How The Fund Is Preparing for Chicago’s Elected School Board,” outlines much of the work we have been doing around the transition to an elected Chicago Board of Education.

Read about our work here: ","https://thefundchicago.org/how-the-fund-is-preparing-for-chicagos-elected-school-board/","52","52","0","45","45","","9.62%","5","1","1","","0","0","0","0","0","0","0","","3","","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/25/2024 3:25 pm","7156396691598794752","LinkedIn","Post","Link","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7156396691598794752","A major change is coming to Chicago! The Chicago Board of Education will triple in size from its current seven members to 21 members. Our new blog, “How The Fund Is Preparing for Chicago’s Elected School Board,” outlines much of the work we have been doing around the transition to an elected Chicago Board of Education.

Read about our work here: https://lnkd.in/eznSvW7d
","https://thefundchicago.org/how-the-fund-is-preparing-for-chicagos-elected-school-board/","1,183","1,183","","","","","7.78%","92","19","19","","","","","","","0","0","","73","","","73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/25/2024 2:59 pm","1750624340696051980","X","Post","Link","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1750624340696051980","How The Fund Is Preparing for Chicago’s Elected School Board https://t.co/0i2n9WXhDE","https://thefundchicago.org/how-the-fund-is-preparing-for-chicagos-elected-school-board/","","","","","","3,090","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/25/2024 2:58 pm","1750624217408659870","X","Post","Link","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1750624217408659870","A major change is coming to Chicago! The Chicago Board of Education will triple from 7 to 21 members. Our new blog outlines much of the work we've been doing around the transition to an elected Chicago Board of Education.

Read about it here: https://t.co/TGngI0xC87","https://twtr.to/to6Ay","399","399","","","","3,109","51.38%","205","3","3","","","","","","","0","0","","22","","180","202","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/24/2024 5:47 pm","171215529722880_390363393545769","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/390363393545769","The Fund’s Principal Quality Community of Practice has been an accelerator program for nonprofits focused on principal leadership as a lever for school improvement, creating a collaborative space for over 15 organizations nationwide. The Community of Practice met on January 17. Fund Director Penny Sebring presented an overview of her book 𝐻𝑜𝑤 𝑎 𝐶𝑖𝑡𝑦 𝐿𝑒𝑎𝑟𝑛𝑒𝑑 𝑡𝑜 𝐼𝑚𝑝𝑟𝑜𝑣𝑒 𝐼𝑡𝑠 𝑆𝑐ℎ𝑜𝑜𝑙𝑠, explaining the complex 30+ year history of school improvement in Chicago. We continue to be encouraged by how Chicago serves as a compelling and inspiring example for other districts across the country and remain eager to continue learning from these districts.","https://www.facebook.com/photo.php?fbid=390362223545886&set=a.254107080504735&type=3","152","152","0","143","143","","4.61%","7","6","6","","0","0","0","0","0","0","0","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/24/2024 5:42 pm","1750303127700484365","X","Post","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1750303127700484365","The Fund’s Principal Quality Community of Practice has been an accelerator program for nonprofits focused on principal leadership as a lever for school improvement, creating a collaborative space for over 15 organizations nationwide.",,"324","324","","","","3,109","1.85%","6","3","3","","","","","","","1","0","","","","2","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/24/2024 5:42 pm","1750303129751388310","X","'@Reply","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1750303129751388310","Fund Director Penny Sebring presented an overview of 𝐻𝑜𝑤 𝑎 𝐶𝑖𝑡𝑦 𝐿𝑒𝑎𝑟𝑛𝑒𝑑 𝑡𝑜 𝐼𝑚𝑝𝑟𝑜𝑣𝑒 𝐼𝑡𝑠 𝑆𝑐ℎ𝑜𝑜𝑙𝑠. We continue to be encouraged by how Chicago serves as a compelling and inspiring example for other districts across the country. https://t.co/uvNtoyFznU","https://twitter.com/TheFundChicago/status/1750303129751388310/photo/1","60","60","","","","3,109","3.33%","2","2","2","","","","","","","0","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/24/2024 5:30 pm","7156065784065089536","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7156065784065089536","The Fund’s Principal Quality Community of Practice has been an accelerator program for nonprofits focused on principal leadership as a lever for school improvement, creating a collaborative space for over 15 organizations nationwide. The Community of Practice met on January 17. Fund Director Penny Sebring presented an overview of her book 𝐻𝑜𝑤 𝑎 𝐶𝑖𝑡𝑦 𝐿𝑒𝑎𝑟𝑛𝑒𝑑 𝑡𝑜 𝐼𝑚𝑝𝑟𝑜𝑣𝑒 𝐼𝑡𝑠 𝑆𝑐ℎ𝑜𝑜𝑙𝑠, explaining the complex 30+ year history of school improvement in Chicago. We continue to be encouraged by how Chicago serves as a compelling and inspiring example for other districts across the country and remain eager to continue learning from these districts.",,"2,567","2,567","","","","","7.17%","184","93","93","","","","","","","0","5","","86","","","86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/22/2024 10:55 am","1749475968173895899","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1749475968173895899","We are thrilled to share the Youth Opportunity Dashboard from our partners at @_abetterchicago. This dashboard is a unique data tool for city leaders, philanthropists, and youth advocates to gauge the well-being of young people and identify resource needs. https://t.co/42w7kmTFzy","https://twitter.com/TheFundChicago/status/1749475968173895899/photo/1","195","195","","","","6,134","8.72%","17","4","4","","","","","","","1","3","","","","9","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/22/2024 10:55 am","1749475970610786442","X","'@Reply","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1749475970610786442","This tool will be a game changer for philanthropists across the city looking for ways to maximize the impact of their investments! https://t.co/yf5WAcaXXE","https://twitter.com/TheFundChicago/status/1749475970610786442/photo/1","56","56","","","","3,109","1.79%","1","1","1","","","","","","","0","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
