"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"11-17-2025","LinkedIn","The Chicago Public Education Fund","5,442","5","5","0","0","0","103","12","11","10.68%","1","0","0","10","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-18-2025","X","'@TheFundChicago","3,067","0","0","0","0","0","1","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-18-2025","Facebook","The Chicago Public Education Fund","2,486","-1","","0","0","0","145","10","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-18-2025","LinkedIn","The Chicago Public Education Fund","5,447","6","6","0","0","0","61","11","2","3.28%","0","0","0","2","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-19-2025","X","'@TheFundChicago","3,067","0","0","0","0","0","12","0","1","8.33%","0","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-19-2025","Facebook","The Chicago Public Education Fund","2,485","-1","","0","0","0","89","7","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-19-2025","LinkedIn","The Chicago Public Education Fund","5,454","3","3","0","0","1","55","0","1","1.82%","0","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-20-2025","X","'@TheFundChicago","3,064","-3","0","3","3","1","38","0","5","13.16%","0","2","0","0","","3","0","1","0","2","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-20-2025","Facebook","The Chicago Public Education Fund","2,485","0","","3","3","0","591","5","0","0%","0","0","0","0","","0","","","","","","3","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-20-2025","LinkedIn","The Chicago Public Education Fund","5,457","2","2","2","2","0","238","0","68","28.57%","5","0","0","63","","","","","","","","","","","","","","","","0","","","","","2","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-21-2025","X","'@TheFundChicago","3,064","0","0","0","0","0","61","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-21-2025","Facebook","The Chicago Public Education Fund","2,487","2","","0","0","0","360","6","69","19.17%","5","0","0","0","","64","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-21-2025","LinkedIn","The Chicago Public Education Fund","5,459","1","1","0","0","1","616","0","108","17.53%","16","1","1","90","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"11-22-2025","X","'@TheFundChicago","3,064","0","0","0","0","0","27","0","3","11.11%","0","0","0","0","","3","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-22-2025","Facebook","The Chicago Public Education Fund","2,489","2","","0","0","0","170","2","11","6.47%","2","0","0","0","","9","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-22-2025","LinkedIn","The Chicago Public Education Fund","5,460","2","2","0","0","0","162","0","15","9.26%","2","0","0","13","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-23-2025","X","'@TheFundChicago","3,064","0","0","0","0","0","5","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-23-2025","Facebook","The Chicago Public Education Fund","2,489","0","","0","0","0","305","2","1","0.33%","0","0","0","0","","1","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-23-2025","LinkedIn","The Chicago Public Education Fund","5,463","1","1","0","0","0","85","0","12","14.12%","3","0","0","9","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-24-2025","X","'@TheFundChicago","3,063","-1","0","1","1","0","26","0","2","7.69%","0","0","0","1","","1","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-24-2025","Facebook","The Chicago Public Education Fund","2,490","1","","1","1","0","320","6","1","0.31%","0","0","0","0","","1","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-24-2025","LinkedIn","The Chicago Public Education Fund","5,463","4","4","1","1","0","439","0","66","15.03%","2","0","0","64","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-25-2025","X","'@TheFundChicago","3,063","0","0","2","2","1","99","4","15","15.15%","1","1","1","1","","12","-1","1","0","1","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"11-25-2025","Facebook","The Chicago Public Education Fund","2,491","1","","1","1","0","317","6","15","4.73%","1","0","0","7","","7","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-25-2025","LinkedIn","The Chicago Public Education Fund","5,467","13","13","1","1","1","2,995","0","336","11.22%","31","1","2","302","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"11-26-2025","X","'@TheFundChicago","3,063","0","0","0","0","0","38","0","2","5.26%","1","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-26-2025","Facebook","The Chicago Public Education Fund","2,491","0","","0","0","0","154","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-26-2025","LinkedIn","The Chicago Public Education Fund","5,480","0","0","0","0","2","886","0","78","8.8%","4","1","2","71","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"11-27-2025","X","'@TheFundChicago","3,063","0","0","0","0","0","23","0","1","4.35%","0","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-27-2025","Facebook","The Chicago Public Education Fund","2,491","0","","0","0","0","204","4","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-27-2025","LinkedIn","The Chicago Public Education Fund","5,480","3","3","0","0","0","360","0","26","7.22%","2","0","0","24","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-28-2025","X","'@TheFundChicago","3,062","-1","0","0","0","0","16","0","1","6.25%","0","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-28-2025","Facebook","The Chicago Public Education Fund","2,491","1","","0","0","0","123","3","1","0.81%","0","0","0","1","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-28-2025","LinkedIn","The Chicago Public Education Fund","5,482","2","2","0","0","0","315","0","33","10.48%","3","0","0","30","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-29-2025","X","'@TheFundChicago","3,061","-1","0","0","0","1","3","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-29-2025","Facebook","The Chicago Public Education Fund","2,491","0","","0","0","0","85","2","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-29-2025","LinkedIn","The Chicago Public Education Fund","5,484","0","0","0","0","0","244","0","37","15.16%","1","0","0","36","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-30-2025","X","'@TheFundChicago","3,061","0","0","0","0","0","4","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-30-2025","Facebook","The Chicago Public Education Fund","2,492","1","","0","0","0","113","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-30-2025","LinkedIn","The Chicago Public Education Fund","5,484","0","0","0","0","0","278","0","45","16.19%","3","0","0","42","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-01-2025","X","'@TheFundChicago","3,061","0","0","0","0","0","3","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-01-2025","Facebook","The Chicago Public Education Fund","2,493","1","","0","0","0","93","5","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-01-2025","LinkedIn","The Chicago Public Education Fund","5,484","3","3","1","1","0","629","0","69","10.97%","9","0","2","58","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-02-2025","X","'@TheFundChicago","3,060","-1","0","6","6","3","68","0","12","17.65%","1","4","1","0","","6","0","2","0","4","0","","","","","","","","","0","","","","","","","","","","","","","2","0","1","0","0","","","","","0","","0","","","","","","","",""
"12-02-2025","Facebook","The Chicago Public Education Fund","2,495","1","","2","2","0","459","10","0","0%","0","0","0","0","","0","","","","","","2","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-02-2025","LinkedIn","The Chicago Public Education Fund","5,487","9","9","2","2","3","3,032","0","276","9.1%","31","2","3","240","","","","","","","","","","","","","","","","0","","","","","2","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"12-03-2025","X","'@TheFundChicago","3,060","0","0","0","0","1","43","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"12-03-2025","Facebook","The Chicago Public Education Fund","2,495","0","","0","0","0","136","1","11","8.09%","3","0","2","0","","6","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-03-2025","LinkedIn","The Chicago Public Education Fund","5,495","3","3","0","0","2","1,094","0","118","10.79%","8","2","1","107","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"12-04-2025","X","'@TheFundChicago","3,062","2","2","0","0","0","10","0","1","10%","0","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-04-2025","Facebook","The Chicago Public Education Fund","2,496","0","","0","0","0","182","5","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-04-2025","LinkedIn","The Chicago Public Education Fund","5,498","6","6","0","0","0","425","0","36","8.47%","5","1","0","30","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
